,Unnamed: 0.1,Unnamed: 0,DEF_TEAM,OPP_CODE,YEAR,WEEK,SCORE_OPP,PASSING_CMP,PASSING_ATT,PASSING_YDS,PASSING_TD,PASSING_INT,PASSING_SK,PASSING_Y_A,PASSING_NY_A,PASSING_CMP_PCT,PASSING_RATE,RUSHING_ATT,RUSHING_YDS,RUSHING_Y_A,RUSHING_TD
2144,2144,13,BUF,MIA,2022,15.0,29.0,17.0,30.0,217.0,2.0,0.0,2.0,7.8,6.8,56.7,101.7,25.0,188.0,7.5,1.0
2145,2145,14,BUF,CHI,2022,16.0,13.0,18.0,28.0,129.0,1.0,1.0,2.0,5.1,4.3,64.3,71.9,29.0,80.0,2.8,0.0
2146,2146,15,BUF,NWE,2022,18.0,23.0,26.0,40.0,234.0,3.0,3.0,1.0,6.1,5.7,65.0,74.4,23.0,107.0,4.7,0.0
2147,2147,0,KAN,ARI,2022,1.0,21.0,24.0,38.0,179.0,2.0,0.0,3.0,5.4,4.4,63.2,91.9,22.0,103.0,4.7,1.0
2148,2148,1,KAN,LAC,2022,2.0,24.0,33.0,48.0,326.0,3.0,1.0,2.0,7.0,6.5,68.8,99.8,24.0,75.0,3.1,0.0
2149,2149,2,KAN,IND,2022,3.0,20.0,27.0,37.0,177.0,2.0,0.0,5.0,6.0,4.2,73.0,100.8,27.0,82.0,3.0,0.0
2150,2150,3,KAN,TAM,2022,4.0,31.0,39.0,52.0,373.0,3.0,0.0,1.0,7.4,7.0,75.0,113.7,6.0,3.0,0.5,1.0
2151,2151,4,KAN,LVR,2022,5.0,29.0,19.0,30.0,223.0,2.0,0.0,2.0,8.0,7.0,63.3,108.1,24.0,155.0,6.5,1.0
2152,2152,5,KAN,BUF,2022,6.0,24.0,27.0,40.0,318.0,3.0,0.0,1.0,8.2,7.8,67.5,116.5,31.0,125.0,4.0,0.0
2153,2153,6,KAN,SFO,2022,7.0,23.0,29.0,46.0,343.0,2.0,2.0,5.0,8.0,6.7,63.0,82.1,21.0,101.0,4.8,0.0
2154,2154,7,KAN,TEN,2022,9.0,17.0,5.0,16.0,57.0,0.0,0.0,3.0,5.0,3.0,31.3,43.0,29.0,172.0,5.9,2.0
2155,2155,8,KAN,JAX,2022,10.0,17.0,29.0,40.0,240.0,2.0,0.0,5.0,6.5,5.3,72.5,104.2,16.0,75.0,4.7,0.0
2156,2156,9,KAN,LAC,2022,11.0,27.0,23.0,30.0,250.0,2.0,1.0,5.0,9.3,7.1,76.7,109.0,30.0,115.0,3.8,1.0
2157,2157,10,KAN,LAR,2022,12.0,10.0,14.0,24.0,82.0,1.0,2.0,3.0,4.4,3.0,58.3,44.1,28.0,116.0,4.1,0.0
2158,2158,11,KAN,CIN,2022,13.0,27.0,25.0,31.0,279.0,2.0,0.0,1.0,9.2,8.7,80.6,125.7,34.0,152.0,4.5,1.0
2159,2159,12,KAN,DEN,2022,14.0,28.0,27.0,44.0,214.0,4.0,2.0,6.0,6.0,4.3,61.4,84.8,19.0,106.0,5.6,0.0
2160,2160,13,KAN,HOU,2022,15.0,24.0,14.0,29.0,125.0,2.0,0.0,1.0,4.4,4.2,48.3,83.3,28.0,94.0,3.4,1.0
2161,2161,14,KAN,SEA,2022,16.0,10.0,25.0,40.0,200.0,1.0,1.0,2.0,5.4,4.8,62.5,72.9,31.0,133.0,4.3,0.0
2162,2162,15,KAN,DEN,2022,17.0,24.0,26.0,38.0,190.0,1.0,1.0,4.0,5.8,4.5,68.4,77.7,24.0,117.0,4.9,2.0
2163,2163,16,KAN,LVR,2022,18.0,13.0,22.0,36.0,180.0,1.0,1.0,6.0,6.1,4.3,61.1,71.5,25.0,99.0,4.0,0.0
2164,2164,0,MIA,NWE,2022,1.0,7.0,21.0,30.0,193.0,1.0,1.0,2.0,7.1,6.0,70.0,84.4,22.0,78.0,3.5,0.0
2165,2165,1,MIA,BAL,2022,2.0,38.0,21.0,29.0,318.0,3.0,0.0,0.0,11.0,11.0,72.4,142.6,25.0,155.0,6.2,1.0
2166,2166,2,MIA,BUF,2022,3.0,19.0,42.0,63.0,382.0,2.0,0.0,4.0,6.3,5.7,66.7,93.5,23.0,115.0,5.0,0.0
2167,2167,3,MIA,CIN,2022,4.0,27.0,21.0,32.0,304.0,2.0,0.0,1.0,9.7,9.2,65.6,117.2,30.0,67.0,2.2,1.0
2168,2168,4,MIA,NYJ,2022,5.0,40.0,14.0,21.0,187.0,0.0,0.0,2.0,10.0,8.1,66.7,94.7,33.0,135.0,4.1,5.0
2169,2169,5,MIA,MIN,2022,6.0,24.0,20.0,30.0,156.0,2.0,0.0,3.0,5.8,4.7,66.7,101.5,17.0,78.0,4.6,1.0
2170,2170,6,MIA,PIT,2022,7.0,10.0,32.0,44.0,246.0,1.0,3.0,2.0,5.8,5.3,72.7,65.2,23.0,95.0,4.1,0.0
2171,2171,7,MIA,DET,2022,8.0,27.0,27.0,37.0,311.0,1.0,0.0,1.0,8.7,8.2,73.0,106.9,19.0,82.0,4.3,2.0
2172,2172,8,MIA,CHI,2022,9.0,32.0,17.0,28.0,116.0,3.0,0.0,2.0,4.4,3.9,60.7,105.7,40.0,252.0,6.3,1.0
2173,2173,9,MIA,CLE,2022,10.0,17.0,22.0,35.0,185.0,1.0,0.0,3.0,6.1,4.9,62.9,86.0,24.0,112.0,4.7,1.0
2174,2174,10,MIA,HOU,2022,12.0,15.0,26.0,39.0,174.0,1.0,2.0,5.0,5.5,4.0,66.7,63.4,14.0,36.0,2.6,1.0
2175,2175,11,MIA,SFO,2022,13.0,33.0,27.0,41.0,230.0,2.0,1.0,4.0,6.5,5.1,65.9,86.4,34.0,121.0,3.6,0.0
2176,2176,12,MIA,LAC,2022,14.0,23.0,39.0,51.0,350.0,1.0,0.0,4.0,7.2,6.4,76.5,100.9,23.0,82.0,3.6,1.0
2177,2177,13,MIA,BUF,2022,15.0,32.0,25.0,40.0,296.0,4.0,0.0,2.0,7.6,7.0,62.5,118.3,29.0,150.0,5.2,0.0
2178,2178,14,MIA,GNB,2022,16.0,26.0,24.0,38.0,222.0,1.0,1.0,2.0,6.3,5.6,63.2,76.9,25.0,79.0,3.2,1.0
2179,2179,15,MIA,NWE,2022,17.0,23.0,20.0,33.0,173.0,2.0,0.0,3.0,6.2,4.8,60.6,94.6,21.0,76.0,3.6,0.0
2180,2180,16,MIA,NYJ,2022,18.0,6.0,18.0,33.0,149.0,0.0,0.0,0.0,4.5,4.5,54.5,66.4,20.0,38.0,1.9,0.0
2181,2181,0,PHI,DET,2022,1.0,35.0,21.0,37.0,205.0,2.0,1.0,1.0,5.8,5.4,56.8,79.2,28.0,181.0,6.5,3.0
2182,2182,1,PHI,MIN,2022,2.0,7.0,27.0,46.0,202.0,1.0,3.0,2.0,4.8,4.2,58.7,49.4,11.0,62.0,5.6,0.0
2183,2183,2,PHI,WAS,2022,3.0,8.0,25.0,43.0,153.0,0.0,0.0,9.0,4.9,2.9,58.1,65.4,22.0,87.0,4.0,1.0
2184,2184,3,PHI,JAX,2022,4.0,21.0,11.0,23.0,148.0,2.0,1.0,4.0,7.6,5.5,47.8,79.6,19.0,71.0,3.7,0.0
2185,2185,4,PHI,ARI,2022,5.0,17.0,28.0,42.0,239.0,1.0,1.0,1.0,6.0,5.6,66.7,79.4,26.0,124.0,4.8,1.0
2186,2186,5,PHI,DAL,2022,6.0,17.0,18.0,38.0,181.0,1.0,3.0,0.0,4.8,4.8,47.4,37.3,26.0,134.0,5.2,1.0
2187,2187,6,PHI,PIT,2022,8.0,13.0,27.0,40.0,158.0,1.0,1.0,6.0,4.9,3.4,67.5,72.7,24.0,144.0,6.0,0.0
2188,2188,7,PHI,HOU,2022,9.0,17.0,13.0,22.0,135.0,2.0,2.0,3.0,7.0,5.4,59.1,69.3,32.0,168.0,5.3,0.0
2189,2189,8,PHI,WAS,2022,10.0,32.0,17.0,29.0,178.0,0.0,1.0,3.0,7.3,5.6,58.6,62.1,49.0,152.0,3.1,2.0
2190,2190,9,PHI,IND,2022,11.0,16.0,23.0,32.0,185.0,0.0,0.0,4.0,6.7,5.1,71.9,86.1,26.0,99.0,3.8,1.0
2191,2191,10,PHI,GNB,2022,12.0,33.0,17.0,25.0,236.0,3.0,2.0,3.0,10.1,8.4,68.0,104.3,21.0,106.0,5.0,1.0
2192,2192,11,PHI,TEN,2022,13.0,10.0,16.0,26.0,122.0,1.0,0.0,6.0,6.0,3.8,61.5,85.7,21.0,87.0,4.1,0.0
2193,2193,12,PHI,NYG,2022,14.0,22.0,23.0,32.0,181.0,2.0,0.0,7.0,6.8,4.6,71.9,106.4,24.0,123.0,5.1,1.0
2194,2194,13,PHI,CHI,2022,15.0,20.0,14.0,22.0,91.0,2.0,0.0,6.0,6.9,3.3,63.6,102.7,30.0,157.0,5.2,1.0
2195,2195,14,PHI,DAL,2022,16.0,40.0,27.0,35.0,304.0,3.0,1.0,6.0,9.9,7.4,77.1,119.2,31.0,115.0,3.7,1.0
2196,2196,15,PHI,NOR,2022,17.0,20.0,20.0,24.0,184.0,0.0,1.0,7.0,9.5,5.9,83.3,81.3,35.0,129.0,3.7,1.0
2197,2197,16,PHI,NYG,2022,18.0,16.0,23.0,40.0,155.0,1.0,0.0,2.0,4.2,3.7,57.5,74.5,21.0,129.0,6.1,1.0
2198,2198,0,DET,PHI,2022,1.0,38.0,18.0,32.0,239.0,0.0,0.0,1.0,7.6,7.2,56.3,80.1,39.0,216.0,5.5,4.0
2199,2199,1,DET,WAS,2022,2.0,27.0,30.0,46.0,308.0,3.0,1.0,5.0,7.3,6.0,65.2,97.0,21.0,88.0,4.2,1.0
2200,2200,2,DET,MIN,2022,3.0,28.0,24.0,41.0,250.0,2.0,0.0,1.0,6.3,6.0,58.5,92.5,25.0,123.0,4.9,2.0
2201,2201,3,DET,SEA,2022,4.0,48.0,23.0,30.0,320.0,2.0,0.0,0.0,10.7,10.7,76.7,132.6,33.0,235.0,7.1,3.0
2202,2202,4,DET,NWE,2022,5.0,29.0,17.0,21.0,188.0,1.0,1.0,0.0,9.0,9.0,81.0,100.0,35.0,176.0,5.0,0.0
2203,2203,5,DET,DAL,2022,7.0,24.0,19.0,25.0,191.0,1.0,0.0,2.0,8.3,7.1,76.0,110.6,32.0,139.0,4.3,2.0
2204,2204,6,DET,MIA,2022,8.0,31.0,29.0,36.0,369.0,3.0,0.0,2.0,10.6,9.7,80.6,137.2,26.0,107.0,4.1,1.0
2205,2205,7,DET,GNB,2022,9.0,9.0,23.0,43.0,283.0,1.0,3.0,1.0,6.8,6.4,53.5,52.8,25.0,106.0,4.2,0.0
2206,2206,8,DET,CHI,2022,10.0,30.0,12.0,20.0,150.0,2.0,1.0,3.0,8.4,6.5,60.0,95.8,35.0,258.0,7.4,2.0
2207,2207,9,DET,NYG,2022,11.0,18.0,27.0,44.0,324.0,1.0,2.0,2.0,7.8,7.0,61.4,72.5,26.0,89.0,3.4,2.0
2208,2208,10,DET,BUF,2022,12.0,28.0,24.0,42.0,237.0,2.0,1.0,3.0,6.0,5.3,57.1,79.2,29.0,164.0,5.7,1.0
2209,2209,11,DET,JAX,2022,13.0,14.0,19.0,34.0,171.0,1.0,0.0,2.0,5.4,4.8,55.9,79.4,19.0,95.0,5.0,0.0
2210,2210,12,DET,MIN,2022,14.0,23.0,31.0,41.0,394.0,2.0,0.0,4.0,10.4,8.8,75.6,121.4,17.0,22.0,1.3,1.0
2211,2211,13,DET,NYJ,2022,15.0,17.0,18.0,35.0,287.0,2.0,1.0,4.0,9.1,7.4,51.4,86.3,22.0,50.0,2.3,0.0
2212,2212,14,DET,CAR,2022,16.0,37.0,15.0,22.0,250.0,1.0,0.0,0.0,11.4,11.4,68.2,121.4,43.0,320.0,7.4,3.0
2213,2213,15,DET,CHI,2022,17.0,10.0,7.0,21.0,30.0,1.0,1.0,7.0,3.6,1.1,33.3,38.4,22.0,200.0,9.1,0.0
2214,2214,16,DET,GNB,2022,18.0,16.0,17.0,27.0,188.0,1.0,1.0,2.0,7.6,6.5,63.0,80.5,28.0,103.0,3.7,0.0
2215,2215,0,TAM,DAL,2022,1.0,3.0,21.0,42.0,173.0,0.0,1.0,4.0,4.7,3.8,50.0,51.0,18.0,71.0,3.9,0.0
2216,2216,1,TAM,NOR,2022,2.0,10.0,25.0,40.0,208.0,1.0,3.0,6.0,5.9,4.5,62.5,52.9,20.0,100.0,5.0,0.0
2217,2217,2,TAM,GNB,2022,3.0,14.0,27.0,35.0,248.0,2.0,1.0,1.0,7.3,6.9,77.1,103.0,25.0,67.0,2.7,0.0
2218,2218,3,TAM,KAN,2022,4.0,41.0,23.0,37.0,228.0,3.0,1.0,3.0,6.7,5.7,62.2,95.3,37.0,189.0,5.1,2.0
2219,2219,4,TAM,ATL,2022,5.0,15.0,14.0,25.0,110.0,1.0,0.0,5.0,5.9,3.7,56.0,80.4,31.0,151.0,4.9,1.0
2220,2220,5,TAM,PIT,2022,6.0,20.0,20.0,30.0,193.0,2.0,0.0,2.0,7.0,6.0,66.7,106.7,29.0,77.0,2.7,0.0
2221,2221,6,TAM,CAR,2022,7.0,21.0,16.0,22.0,170.0,2.0,0.0,1.0,8.0,7.4,72.7,125.2,27.0,173.0,6.4,1.0
2222,2222,7,TAM,BAL,2022,8.0,27.0,27.0,38.0,222.0,2.0,0.0,3.0,6.3,5.4,71.1,103.2,33.0,231.0,7.0,1.0
2223,2223,8,TAM,LAR,2022,9.0,13.0,13.0,27.0,138.0,1.0,0.0,4.0,6.1,4.5,48.1,75.8,24.0,68.0,2.8,0.0
2224,2224,9,TAM,SEA,2022,10.0,16.0,23.0,33.0,244.0,2.0,0.0,3.0,8.3,6.8,69.7,111.2,14.0,39.0,2.8,0.0
2225,2225,10,TAM,CLE,2022,12.0,23.0,23.0,37.0,178.0,1.0,1.0,4.0,5.7,4.3,62.2,71.7,34.0,189.0,5.6,2.0
2226,2226,11,TAM,NOR,2022,13.0,16.0,21.0,29.0,232.0,1.0,0.0,2.0,8.6,7.5,72.4,107.3,25.0,66.0,2.6,0.0
2227,2227,12,TAM,SFO,2022,14.0,35.0,17.0,23.0,195.0,2.0,0.0,0.0,8.5,8.5,73.9,128.0,36.0,209.0,5.8,3.0
2228,2228,13,TAM,CIN,2022,15.0,34.0,27.0,39.0,184.0,4.0,1.0,2.0,5.1,4.5,69.2,102.9,21.0,53.0,2.5,0.0
2229,2229,14,TAM,ARI,2022,16.0,16.0,25.0,46.0,204.0,0.0,1.0,1.0,4.8,4.3,54.3,56.8,27.0,121.0,4.5,1.0
2230,2230,15,TAM,CAR,2022,17.0,24.0,23.0,37.0,326.0,3.0,1.0,2.0,9.2,8.4,62.2,106.4,22.0,74.0,3.4,0.0
2231,2231,16,TAM,ATL,2022,18.0,30.0,19.0,30.0,208.0,2.0,0.0,2.0,7.5,6.5,63.3,106.0,35.0,174.0,5.0,1.0
2232,2232,0,BAL,NYJ,2022,1.0,9.0,37.0,59.0,297.0,1.0,1.0,3.0,5.2,4.8,62.7,73.9,17.0,83.0,4.9,0.0
2233,2233,1,BAL,MIA,2022,2.0,42.0,36.0,50.0,461.0,6.0,2.0,1.0,9.4,9.0,72.0,123.4,18.0,86.0,4.8,0.0
2234,2234,2,BAL,NWE,2022,3.0,26.0,22.0,32.0,302.0,0.0,3.0,3.0,10.0,8.6,68.8,59.6,28.0,145.0,5.2,3.0
2235,2235,3,BAL,BUF,2022,4.0,23.0,19.0,36.0,201.0,1.0,1.0,1.0,5.9,5.4,52.8,67.0,25.0,125.0,5.0,1.0
2236,2236,4,BAL,CIN,2022,5.0,17.0,24.0,35.0,190.0,1.0,1.0,3.0,6.2,5.0,68.6,79.5,21.0,101.0,4.8,1.0
2237,2237,5,BAL,NYG,2022,6.0,24.0,19.0,27.0,155.0,2.0,0.0,4.0,6.4,5.0,70.4,109.3,31.0,83.0,2.7,1.0
2238,2238,6,BAL,CLE,2022,7.0,20.0,22.0,27.0,223.0,0.0,0.0,5.0,9.6,7.0,81.5,101.1,24.0,113.0,4.7,2.0
2239,2239,7,BAL,TAM,2022,8.0,22.0,26.0,44.0,305.0,1.0,0.0,3.0,7.4,6.5,59.1,87.8,15.0,44.0,2.9,1.0
2240,2240,8,BAL,NOR,2022,9.0,13.0,20.0,30.0,195.0,1.0,1.0,4.0,7.4,5.7,66.7,81.9,15.0,48.0,3.2,0.0
2241,2241,9,BAL,CAR,2022,11.0,3.0,21.0,33.0,169.0,0.0,2.0,4.0,5.9,4.6,63.6,51.2,17.0,36.0,2.1,0.0
2242,2242,10,BAL,JAX,2022,12.0,28.0,29.0,37.0,294.0,3.0,0.0,4.0,8.7,7.2,78.4,126.8,20.0,38.0,1.9,0.0
2243,2243,11,BAL,DEN,2022,13.0,9.0,17.0,22.0,184.0,0.0,0.0,2.0,8.6,7.7,77.3,101.3,28.0,88.0,3.1,0.0
2244,2244,12,BAL,PIT,2022,14.0,14.0,22.0,31.0,264.0,1.0,3.0,2.0,8.9,8.0,71.0,67.9,20.0,65.0,3.3,1.0
2245,2245,13,BAL,CLE,2022,15.0,13.0,18.0,28.0,140.0,1.0,0.0,3.0,5.8,4.5,64.3,88.4,33.0,143.0,4.3,0.0
2246,2246,14,BAL,ATL,2022,16.0,9.0,22.0,33.0,212.0,0.0,0.0,2.0,6.6,6.1,66.7,84.4,33.0,115.0,3.5,0.0
2247,2247,15,BAL,PIT,2022,17.0,16.0,15.0,27.0,153.0,1.0,0.0,2.0,6.2,5.3,55.6,84.3,41.0,198.0,4.8,0.0
2248,2248,16,BAL,CIN,2022,18.0,27.0,25.0,42.0,202.0,1.0,0.0,2.0,5.1,4.6,59.5,79.7,20.0,55.0,2.8,1.0
2249,2249,0,JAX,WAS,2022,1.0,28.0,27.0,41.0,305.0,4.0,2.0,1.0,7.6,7.3,65.9,100.2,28.0,85.0,3.0,0.0
2250,2250,1,JAX,IND,2022,2.0,0.0,16.0,30.0,164.0,0.0,3.0,5.0,6.5,4.7,53.3,29.7,13.0,54.0,4.2,0.0
2251,2251,2,JAX,LAC,2022,3.0,10.0,25.0,45.0,286.0,1.0,1.0,1.0,6.6,6.2,55.6,73.0,12.0,26.0,2.2,0.0
2252,2252,3,JAX,PHI,2022,4.0,29.0,16.0,25.0,191.0,0.0,1.0,2.0,8.2,7.1,64.0,70.6,50.0,210.0,4.2,4.0
2253,2253,4,JAX,HOU,2022,5.0,13.0,16.0,24.0,132.0,0.0,0.0,1.0,5.8,5.3,66.7,80.6,31.0,116.0,3.7,1.0
2254,2254,5,JAX,IND,2022,6.0,34.0,42.0,58.0,389.0,3.0,0.0,0.0,6.7,6.7,72.4,107.6,16.0,45.0,2.8,1.0
2255,2255,6,JAX,NYG,2022,7.0,23.0,19.0,30.0,200.0,1.0,0.0,1.0,6.7,6.5,63.3,93.7,39.0,236.0,6.1,1.0
2256,2256,7,JAX,DEN,2022,8.0,21.0,18.0,30.0,230.0,1.0,1.0,3.0,8.4,7.0,60.0,81.3,28.0,101.0,3.6,2.0
2257,2257,8,JAX,LVR,2022,9.0,20.0,21.0,36.0,248.0,2.0,0.0,2.0,7.2,6.5,58.3,97.9,19.0,73.0,3.8,0.0
2258,2258,9,JAX,KAN,2022,10.0,27.0,26.0,35.0,331.0,4.0,1.0,0.0,9.5,9.5,74.3,129.6,27.0,155.0,5.7,0.0
2259,2259,10,JAX,BAL,2022,12.0,27.0,16.0,32.0,253.0,1.0,0.0,1.0,7.9,7.7,50.0,87.1,35.0,162.0,4.6,1.0
2260,2260,11,JAX,DET,2022,13.0,40.0,31.0,41.0,337.0,2.0,0.0,2.0,8.3,7.8,75.6,115.6,31.0,100.0,3.2,2.0
2261,2261,12,JAX,TEN,2022,14.0,22.0,25.0,38.0,227.0,2.0,1.0,4.0,6.7,5.4,65.8,88.4,20.0,137.0,6.9,1.0
2262,2262,13,JAX,DAL,2022,15.0,34.0,23.0,30.0,243.0,3.0,2.0,3.0,8.5,7.4,76.7,105.3,41.0,154.0,3.8,1.0
2263,2263,14,JAX,NYJ,2022,16.0,3.0,19.0,33.0,161.0,0.0,1.0,3.0,5.5,4.5,57.6,57.8,20.0,66.0,3.3,0.0
2264,2264,15,JAX,HOU,2022,17.0,3.0,25.0,44.0,193.0,0.0,0.0,2.0,4.8,4.2,56.8,67.7,21.0,84.0,4.0,0.0
2265,2265,16,JAX,TEN,2022,18.0,16.0,20.0,29.0,165.0,1.0,1.0,4.0,6.2,5.0,69.0,80.4,39.0,147.0,3.8,0.0
2266,2266,0,LAR,BUF,2022,1.0,31.0,26.0,31.0,292.0,3.0,2.0,2.0,9.6,8.8,83.9,111.3,25.0,121.0,4.8,1.0
2267,2267,1,LAR,ATL,2022,2.0,27.0,17.0,26.0,171.0,2.0,2.0,3.0,7.5,5.9,65.4,77.6,27.0,90.0,3.3,0.0
2268,2268,2,LAR,ARI,2022,3.0,12.0,37.0,58.0,295.0,0.0,0.0,2.0,5.4,4.9,63.8,76.4,21.0,70.0,3.3,0.0
2269,2269,3,LAR,SFO,2022,4.0,24.0,16.0,27.0,239.0,1.0,0.0,0.0,8.9,8.9,59.3,100.7,22.0,88.0,4.0,1.0
2270,2270,4,LAR,DAL,2022,5.0,22.0,10.0,16.0,76.0,0.0,0.0,3.0,6.4,4.0,62.5,74.0,34.0,163.0,4.8,1.0
2271,2271,5,LAR,CAR,2022,6.0,10.0,13.0,21.0,110.0,0.0,1.0,2.0,5.7,4.8,61.9,55.7,21.0,93.0,4.4,0.0
2272,2272,6,LAR,SFO,2022,8.0,31.0,22.0,26.0,257.0,3.0,0.0,3.0,10.3,8.9,84.6,146.3,23.0,111.0,4.8,1.0
2273,2273,7,LAR,TAM,2022,9.0,16.0,36.0,58.0,272.0,1.0,0.0,1.0,4.8,4.6,62.1,79.1,20.0,51.0,2.6,0.0
2274,2274,8,LAR,ARI,2022,10.0,27.0,26.0,37.0,220.0,1.0,0.0,2.0,6.4,5.6,70.3,94.4,26.0,78.0,3.0,2.0
2275,2275,9,LAR,NOR,2022,11.0,27.0,22.0,28.0,235.0,3.0,0.0,4.0,9.8,7.3,78.6,137.4,24.0,88.0,3.7,0.0
2276,2276,10,LAR,KAN,2022,12.0,26.0,27.0,42.0,320.0,1.0,1.0,0.0,7.6,7.6,64.3,85.4,30.0,117.0,3.9,1.0
2277,2277,11,LAR,SEA,2022,13.0,27.0,28.0,39.0,348.0,3.0,1.0,4.0,9.4,8.1,71.8,114.0,22.0,90.0,4.1,0.0
2278,2278,12,LAR,LVR,2022,14.0,16.0,11.0,20.0,137.0,0.0,2.0,0.0,6.9,6.9,55.0,36.9,38.0,165.0,4.3,1.0
2279,2279,13,LAR,GNB,2022,15.0,24.0,22.0,30.0,207.0,1.0,1.0,3.0,7.6,6.3,73.3,89.2,35.0,138.0,3.9,2.0
2280,2280,14,LAR,DEN,2022,16.0,14.0,19.0,35.0,219.0,1.0,4.0,6.0,7.4,5.3,54.3,43.3,20.0,104.0,5.2,0.0
2281,2281,15,LAR,LAC,2022,17.0,31.0,24.0,31.0,239.0,2.0,0.0,0.0,7.7,7.7,77.4,120.2,31.0,192.0,6.2,2.0
2282,2282,16,LAR,SEA,2022,18.0,19.0,19.0,31.0,205.0,1.0,2.0,3.0,6.9,6.0,61.3,64.6,36.0,197.0,5.5,0.0
2283,2283,0,CHI,SFO,2022,1.0,10.0,13.0,28.0,155.0,0.0,1.0,2.0,5.9,5.2,46.4,49.0,37.0,176.0,4.8,1.0
2284,2284,1,CHI,GNB,2022,2.0,27.0,19.0,25.0,211.0,2.0,0.0,3.0,9.4,7.5,76.0,127.2,38.0,203.0,5.3,1.0
2285,2285,2,CHI,HOU,2022,3.0,20.0,20.0,32.0,237.0,1.0,2.0,1.0,7.7,7.2,62.5,69.4,24.0,92.0,3.8,1.0
2286,2286,3,CHI,NYG,2022,4.0,20.0,9.0,16.0,71.0,0.0,1.0,1.0,5.1,4.2,56.3,41.4,44.0,262.0,6.0,2.0
2287,2287,4,CHI,MIN,2022,5.0,29.0,33.0,42.0,312.0,1.0,1.0,1.0,7.6,7.3,78.6,95.6,31.0,117.0,3.8,3.0
2288,2288,5,CHI,WAS,2022,6.0,12.0,12.0,22.0,86.0,0.0,0.0,3.0,4.5,3.4,54.5,63.8,28.0,128.0,4.6,1.0
2289,2289,6,CHI,NWE,2022,7.0,14.0,17.0,28.0,190.0,1.0,3.0,1.0,7.1,6.6,60.7,53.3,19.0,70.0,3.7,1.0
2290,2290,7,CHI,DAL,2022,8.0,49.0,21.0,27.0,242.0,2.0,1.0,1.0,9.3,8.6,77.8,113.3,29.0,200.0,6.9,4.0
2291,2291,8,CHI,MIA,2022,9.0,35.0,21.0,30.0,302.0,3.0,0.0,0.0,10.1,10.1,70.0,135.7,23.0,77.0,3.3,1.0
2292,2292,9,CHI,DET,2022,10.0,31.0,19.0,26.0,228.0,1.0,0.0,2.0,9.1,8.1,73.1,112.3,31.0,95.0,3.1,2.0
2293,2293,10,CHI,ATL,2022,11.0,27.0,13.0,20.0,131.0,1.0,0.0,0.0,6.6,6.6,65.0,100.2,33.0,149.0,4.5,1.0
2294,2294,11,CHI,NYJ,2022,12.0,31.0,22.0,29.0,308.0,3.0,0.0,1.0,10.9,10.3,75.9,144.0,32.0,158.0,4.9,1.0
2295,2295,12,CHI,GNB,2022,13.0,28.0,18.0,31.0,182.0,1.0,0.0,0.0,5.9,5.9,58.1,85.7,32.0,175.0,5.5,2.0
2296,2296,13,CHI,PHI,2022,15.0,25.0,22.0,37.0,309.0,0.0,2.0,1.0,8.5,8.1,59.5,63.9,33.0,112.0,3.4,3.0
2297,2297,14,CHI,BUF,2022,16.0,35.0,15.0,26.0,172.0,2.0,2.0,1.0,6.6,6.4,57.7,71.3,31.0,254.0,8.2,3.0
2298,2298,15,CHI,DET,2022,17.0,41.0,21.0,29.0,239.0,3.0,0.0,2.0,8.8,7.7,72.4,131.2,39.0,265.0,6.8,2.0
2299,2299,16,CHI,MIN,2022,18.0,29.0,28.0,33.0,341.0,1.0,1.0,0.0,10.3,10.3,84.8,107.2,38.0,141.0,3.7,2.0
2300,2300,0,TEN,NYG,2022,1.0,21.0,17.0,21.0,156.0,2.0,1.0,5.0,9.0,6.0,81.0,109.5,32.0,238.0,7.4,1.0
2301,2301,1,TEN,BUF,2022,2.0,41.0,26.0,40.0,313.0,4.0,0.0,1.0,7.9,7.6,65.0,122.2,24.0,101.0,4.2,0.0
2302,2302,2,TEN,LVR,2022,3.0,22.0,27.0,45.0,300.0,2.0,1.0,1.0,6.8,6.5,60.0,85.4,19.0,96.0,5.1,0.0
2303,2303,3,TEN,IND,2022,4.0,17.0,27.0,37.0,327.0,2.0,1.0,3.0,9.6,8.2,73.0,106.5,23.0,38.0,1.7,0.0
2304,2304,4,TEN,WAS,2022,5.0,17.0,25.0,38.0,342.0,2.0,1.0,3.0,9.4,8.3,65.8,101.0,17.0,43.0,2.5,0.0
2305,2305,5,TEN,IND,2022,7.0,10.0,33.0,44.0,227.0,1.0,2.0,3.0,5.5,4.8,75.0,74.7,17.0,65.0,3.8,0.0
2306,2306,6,TEN,HOU,2022,8.0,10.0,17.0,30.0,118.0,1.0,1.0,3.0,5.1,3.6,56.7,62.9,18.0,43.0,2.4,0.0
2307,2307,7,TEN,KAN,2022,9.0,20.0,43.0,68.0,422.0,1.0,1.0,4.0,6.6,5.9,63.2,79.4,19.0,77.0,4.1,1.0
2308,2308,8,TEN,DEN,2022,10.0,10.0,21.0,42.0,248.0,1.0,1.0,6.0,6.8,5.2,50.0,66.4,25.0,65.0,2.6,0.0
2309,2309,9,TEN,GNB,2022,11.0,17.0,24.0,39.0,215.0,2.0,0.0,1.0,5.8,5.4,61.5,93.4,19.0,56.0,2.9,0.0
